GEO.id,Id
GEO.id2,Id2
GEO.display-label,Geography
HC02_MOE_VC09,Less than 50 percent of the poverty level; Margin of Error; AGE - 18 to 64 years
HC03_EST_VC09,Less than 100 percent of the poverty level; Estimate; AGE - 18 to 64 years
HC03_MOE_VC09,Less than 100 percent of the poverty level; Margin of Error; AGE - 18 to 64 years
HC04_EST_VC09,Less than 125 percent of the poverty level; Estimate; AGE - 18 to 64 years
HC04_MOE_VC09,Less than 125 percent of the poverty level; Margin of Error; AGE - 18 to 64 years
HC01_EST_VC10,Total; Estimate; AGE - 65 years and over
HC01_MOE_VC10,Total; Margin of Error; AGE - 65 years and over
HC02_EST_VC10,Less than 50 percent of the poverty level; Estimate; AGE - 65 years and over
HC02_MOE_VC10,Less than 50 percent of the poverty level; Margin of Error; AGE - 65 years and over
HC03_EST_VC10,Less than 100 percent of the poverty level; Estimate; AGE - 65 years and over
HC03_MOE_VC10,Less than 100 percent of the poverty level; Margin of Error; AGE - 65 years and over
HC04_EST_VC10,Less than 125 percent of the poverty level; Estimate; AGE - 65 years and over
HC04_MOE_VC10,Less than 125 percent of the poverty level; Margin of Error; AGE - 65 years and over
HC01_EST_VC13,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race
HC01_MOE_VC13,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race
HC02_EST_VC13,Less than 50 percent of the poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race
HC02_MOE_VC13,Less than 50 percent of the poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race
HC03_EST_VC13,Less than 100 percent of the poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race
HC03_MOE_VC13,Less than 100 percent of the poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race
HC04_EST_VC13,Less than 125 percent of the poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race
HC04_MOE_VC13,Less than 125 percent of the poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race
HC01_EST_VC14,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - White
HC01_MOE_VC14,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - White
HC02_EST_VC14,Less than 50 percent of the poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - White
HC02_MOE_VC14,Less than 50 percent of the poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - White
HC03_EST_VC14,Less than 100 percent of the poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - White
HC03_MOE_VC14,Less than 100 percent of the poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - White
HC04_EST_VC14,Less than 125 percent of the poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - White
HC04_MOE_VC14,Less than 125 percent of the poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - White
HC01_EST_VC15,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American
HC01_MOE_VC15,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American
HC02_EST_VC15,Less than 50 percent of the poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American
HC02_MOE_VC15,Less than 50 percent of the poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American
HC03_EST_VC15,Less than 100 percent of the poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American
HC03_MOE_VC15,Less than 100 percent of the poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American
HC04_EST_VC15,Less than 125 percent of the poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American
HC04_MOE_VC15,Less than 125 percent of the poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American
HC01_EST_VC16,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native
HC01_MOE_VC16,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native
HC02_EST_VC16,Less than 50 percent of the poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native
HC02_MOE_VC16,Less than 50 percent of the poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native
HC03_EST_VC16,Less than 100 percent of the poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native
HC03_MOE_VC16,Less than 100 percent of the poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native
HC04_EST_VC16,Less than 125 percent of the poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native
HC04_MOE_VC16,Less than 125 percent of the poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native
HC01_EST_VC17,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian
HC01_MOE_VC17,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian
HC02_EST_VC17,Less than 50 percent of the poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian
HC02_MOE_VC17,Less than 50 percent of the poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian
HC03_EST_VC17,Less than 100 percent of the poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian
HC03_MOE_VC17,Less than 100 percent of the poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian
HC04_EST_VC17,Less than 125 percent of the poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian
HC04_MOE_VC17,Less than 125 percent of the poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian
HC01_EST_VC18,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander
HC01_MOE_VC18,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander
HC02_EST_VC18,Less than 50 percent of the poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander
HC02_MOE_VC18,Less than 50 percent of the poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander
HC03_EST_VC18,Less than 100 percent of the poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander
HC03_MOE_VC18,Less than 100 percent of the poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander
HC04_EST_VC18,Less than 125 percent of the poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander
HC04_MOE_VC18,Less than 125 percent of the poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander
HC01_EST_VC19,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC01_MOE_VC19,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC02_EST_VC19,Less than 50 percent of the poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC02_MOE_VC19,Less than 50 percent of the poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC03_EST_VC19,Less than 100 percent of the poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC03_MOE_VC19,Less than 100 percent of the poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC04_EST_VC19,Less than 125 percent of the poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC04_MOE_VC19,Less than 125 percent of the poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC01_EST_VC20,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC01_MOE_VC20,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC02_EST_VC20,Less than 50 percent of the poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC02_MOE_VC20,Less than 50 percent of the poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC03_EST_VC20,Less than 100 percent of the poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC03_MOE_VC20,Less than 100 percent of the poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC04_EST_VC20,Less than 125 percent of the poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC04_MOE_VC20,Less than 125 percent of the poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC01_EST_VC22,Total; Estimate; Hispanic or Latino origin (of any race)
HC01_MOE_VC22,Total; Margin of Error; Hispanic or Latino origin (of any race)
HC02_EST_VC22,Less than 50 percent of the poverty level; Estimate; Hispanic or Latino origin (of any race)
HC02_MOE_VC22,Less than 50 percent of the poverty level; Margin of Error; Hispanic or Latino origin (of any race)
HC03_EST_VC22,Less than 100 percent of the poverty level; Estimate; Hispanic or Latino origin (of any race)
HC03_MOE_VC22,Less than 100 percent of the poverty level; Margin of Error; Hispanic or Latino origin (of any race)
HC04_EST_VC22,Less than 125 percent of the poverty level; Estimate; Hispanic or Latino origin (of any race)
HC04_MOE_VC22,Less than 125 percent of the poverty level; Margin of Error; Hispanic or Latino origin (of any race)
HC01_EST_VC23,"Total; Estimate; White alone, not Hispanic or Latino"
HC01_MOE_VC23,"Total; Margin of Error; White alone, not Hispanic or Latino"
HC02_EST_VC23,"Less than 50 percent of the poverty level; Estimate; White alone, not Hispanic or Latino"
HC02_MOE_VC23,"Less than 50 percent of the poverty level; Margin of Error; White alone, not Hispanic or Latino"
HC03_EST_VC23,"Less than 100 percent of the poverty level; Estimate; White alone, not Hispanic or Latino"
HC03_MOE_VC23,"Less than 100 percent of the poverty level; Margin of Error; White alone, not Hispanic or Latino"
HC04_EST_VC23,"Less than 125 percent of the poverty level; Estimate; White alone, not Hispanic or Latino"
HC04_MOE_VC23,"Less than 125 percent of the poverty level; Margin of Error; White alone, not Hispanic or Latino"
HC01_EST_VC26,Total; Estimate; LIVING ARRANGEMENT - In family households
HC01_MOE_VC26,Total; Margin of Error; LIVING ARRANGEMENT - In family households
HC02_EST_VC26,Less than 50 percent of the poverty level; Estimate; LIVING ARRANGEMENT - In family households
HC02_MOE_VC26,Less than 50 percent of the poverty level; Margin of Error; LIVING ARRANGEMENT - In family households
HC03_EST_VC26,Less than 100 percent of the poverty level; Estimate; LIVING ARRANGEMENT - In family households
HC03_MOE_VC26,Less than 100 percent of the poverty level; Margin of Error; LIVING ARRANGEMENT - In family households
HC04_EST_VC26,Less than 125 percent of the poverty level; Estimate; LIVING ARRANGEMENT - In family households
HC04_MOE_VC26,Less than 125 percent of the poverty level; Margin of Error; LIVING ARRANGEMENT - In family households
HC01_EST_VC27,Total; Estimate; LIVING ARRANGEMENT - In married-couple family
HC01_MOE_VC27,Total; Margin of Error; LIVING ARRANGEMENT - In married-couple family
HC02_EST_VC27,Less than 50 percent of the poverty level; Estimate; LIVING ARRANGEMENT - In married-couple family
HC02_MOE_VC27,Less than 50 percent of the poverty level; Margin of Error; LIVING ARRANGEMENT - In married-couple family
HC03_EST_VC27,Less than 100 percent of the poverty level; Estimate; LIVING ARRANGEMENT - In married-couple family
HC03_MOE_VC27,Less than 100 percent of the poverty level; Margin of Error; LIVING ARRANGEMENT - In married-couple family
HC04_EST_VC27,Less than 125 percent of the poverty level; Estimate; LIVING ARRANGEMENT - In married-couple family
HC04_MOE_VC27,Less than 125 percent of the poverty level; Margin of Error; LIVING ARRANGEMENT - In married-couple family
HC01_EST_VC28,"Total; Estimate; LIVING ARRANGEMENT - In Female householder, no husband present households"
HC01_MOE_VC28,"Total; Margin of Error; LIVING ARRANGEMENT - In Female householder, no husband present households"
HC02_EST_VC28,"Less than 50 percent of the poverty level; Estimate; LIVING ARRANGEMENT - In Female householder, no husband present households"
HC02_MOE_VC28,"Less than 50 percent of the poverty level; Margin of Error; LIVING ARRANGEMENT - In Female householder, no husband present households"
HC03_EST_VC28,"Less than 100 percent of the poverty level; Estimate; LIVING ARRANGEMENT - In Female householder, no husband present households"
HC03_MOE_VC28,"Less than 100 percent of the poverty level; Margin of Error; LIVING ARRANGEMENT - In Female householder, no husband present households"
HC04_EST_VC28,"Less than 125 percent of the poverty level; Estimate; LIVING ARRANGEMENT - In Female householder, no husband present households"
HC04_MOE_VC28,"Less than 125 percent of the poverty level; Margin of Error; LIVING ARRANGEMENT - In Female householder, no husband present households"
HC01_EST_VC29,Total; Estimate; LIVING ARRANGEMENT - In other living arrangements
HC01_MOE_VC29,Total; Margin of Error; LIVING ARRANGEMENT - In other living arrangements
HC02_EST_VC29,Less than 50 percent of the poverty level; Estimate; LIVING ARRANGEMENT - In other living arrangements
HC02_MOE_VC29,Less than 50 percent of the poverty level; Margin of Error; LIVING ARRANGEMENT - In other living arrangements
HC03_EST_VC29,Less than 100 percent of the poverty level; Estimate; LIVING ARRANGEMENT - In other living arrangements
HC03_MOE_VC29,Less than 100 percent of the poverty level; Margin of Error; LIVING ARRANGEMENT - In other living arrangements
HC04_EST_VC29,Less than 125 percent of the poverty level; Estimate; LIVING ARRANGEMENT - In other living arrangements
HC04_MOE_VC29,Less than 125 percent of the poverty level; Margin of Error; LIVING ARRANGEMENT - In other living arrangements
HC01_EST_VC33,Total; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over
HC01_MOE_VC33,Total; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over
HC02_EST_VC33,Less than 50 percent of the poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over
HC02_MOE_VC33,Less than 50 percent of the poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over
HC03_EST_VC33,Less than 100 percent of the poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over
HC03_MOE_VC33,Less than 100 percent of the poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over
HC04_EST_VC33,Less than 125 percent of the poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over
HC04_MOE_VC33,Less than 125 percent of the poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over
HC01_EST_VC34,Total; Estimate; EDUCATIONAL ATTAINMENT - Less than high school graduate
HC01_MOE_VC34,Total; Margin of Error; EDUCATIONAL ATTAINMENT - Less than high school graduate
HC02_EST_VC34,Less than 50 percent of the poverty level; Estimate; EDUCATIONAL ATTAINMENT - Less than high school graduate
HC02_MOE_VC34,Less than 50 percent of the poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Less than high school graduate
HC03_EST_VC34,Less than 100 percent of the poverty level; Estimate; EDUCATIONAL ATTAINMENT - Less than high school graduate
HC03_MOE_VC34,Less than 100 percent of the poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Less than high school graduate
HC04_EST_VC34,Less than 125 percent of the poverty level; Estimate; EDUCATIONAL ATTAINMENT - Less than high school graduate
HC04_MOE_VC34,Less than 125 percent of the poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Less than high school graduate
HC01_EST_VC35,Total; Estimate; EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency)
HC01_MOE_VC35,Total; Margin of Error; EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency)
HC02_EST_VC35,Less than 50 percent of the poverty level; Estimate; EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency)
HC02_MOE_VC35,Less than 50 percent of the poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency)
HC03_EST_VC35,Less than 100 percent of the poverty level; Estimate; EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency)
HC03_MOE_VC35,Less than 100 percent of the poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency)
HC04_EST_VC35,Less than 125 percent of the poverty level; Estimate; EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency)
HC04_MOE_VC35,Less than 125 percent of the poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency)
HC01_EST_VC36,Total; Estimate; EDUCATIONAL ATTAINMENT - Some college or associate's degree
HC01_MOE_VC36,Total; Margin of Error; EDUCATIONAL ATTAINMENT - Some college or associate's degree
HC02_EST_VC36,Less than 50 percent of the poverty level; Estimate; EDUCATIONAL ATTAINMENT - Some college or associate's degree
HC02_MOE_VC36,Less than 50 percent of the poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Some college or associate's degree
HC03_EST_VC36,Less than 100 percent of the poverty level; Estimate; EDUCATIONAL ATTAINMENT - Some college or associate's degree
HC03_MOE_VC36,Less than 100 percent of the poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Some college or associate's degree
HC04_EST_VC36,Less than 125 percent of the poverty level; Estimate; EDUCATIONAL ATTAINMENT - Some college or associate's degree
HC04_MOE_VC36,Less than 125 percent of the poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Some college or associate's degree
HC01_EST_VC37,Total; Estimate; EDUCATIONAL ATTAINMENT - Bachelor's degree or higher
HC01_MOE_VC37,Total; Margin of Error; EDUCATIONAL ATTAINMENT - Bachelor's degree or higher
HC02_EST_VC37,Less than 50 percent of the poverty level; Estimate; EDUCATIONAL ATTAINMENT - Bachelor's degree or higher
HC02_MOE_VC37,Less than 50 percent of the poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Bachelor's degree or higher
HC03_EST_VC37,Less than 100 percent of the poverty level; Estimate; EDUCATIONAL ATTAINMENT - Bachelor's degree or higher
HC03_MOE_VC37,Less than 100 percent of the poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Bachelor's degree or higher
HC04_EST_VC37,Less than 125 percent of the poverty level; Estimate; EDUCATIONAL ATTAINMENT - Bachelor's degree or higher
HC04_MOE_VC37,Less than 125 percent of the poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Bachelor's degree or higher
HC01_EST_VC40,Total; Estimate; NATIVITY AND CITIZENSHIP STATUS - Native
HC01_MOE_VC40,Total; Margin of Error; NATIVITY AND CITIZENSHIP STATUS - Native
HC02_EST_VC40,Less than 50 percent of the poverty level; Estimate; NATIVITY AND CITIZENSHIP STATUS - Native
HC02_MOE_VC40,Less than 50 percent of the poverty level; Margin of Error; NATIVITY AND CITIZENSHIP STATUS - Native
HC03_EST_VC40,Less than 100 percent of the poverty level; Estimate; NATIVITY AND CITIZENSHIP STATUS - Native
HC03_MOE_VC40,Less than 100 percent of the poverty level; Margin of Error; NATIVITY AND CITIZENSHIP STATUS - Native
HC04_EST_VC40,Less than 125 percent of the poverty level; Estimate; NATIVITY AND CITIZENSHIP STATUS - Native
HC04_MOE_VC40,Less than 125 percent of the poverty level; Margin of Error; NATIVITY AND CITIZENSHIP STATUS - Native
HC01_EST_VC41,Total; Estimate; NATIVITY AND CITIZENSHIP STATUS - Foreign born
HC01_MOE_VC41,Total; Margin of Error; NATIVITY AND CITIZENSHIP STATUS - Foreign born
HC02_EST_VC41,Less than 50 percent of the poverty level; Estimate; NATIVITY AND CITIZENSHIP STATUS - Foreign born
HC02_MOE_VC41,Less than 50 percent of the poverty level; Margin of Error; NATIVITY AND CITIZENSHIP STATUS - Foreign born
HC03_EST_VC41,Less than 100 percent of the poverty level; Estimate; NATIVITY AND CITIZENSHIP STATUS - Foreign born
HC03_MOE_VC41,Less than 100 percent of the poverty level; Margin of Error; NATIVITY AND CITIZENSHIP STATUS - Foreign born
HC04_EST_VC41,Less than 125 percent of the poverty level; Estimate; NATIVITY AND CITIZENSHIP STATUS - Foreign born
HC04_MOE_VC41,Less than 125 percent of the poverty level; Margin of Error; NATIVITY AND CITIZENSHIP STATUS - Foreign born
HC01_EST_VC42,Total; Estimate; NATIVITY AND CITIZENSHIP STATUS - Naturalized citizen
HC01_MOE_VC42,Total; Margin of Error; NATIVITY AND CITIZENSHIP STATUS - Naturalized citizen
HC02_EST_VC42,Less than 50 percent of the poverty level; Estimate; NATIVITY AND CITIZENSHIP STATUS - Naturalized citizen
HC02_MOE_VC42,Less than 50 percent of the poverty level; Margin of Error; NATIVITY AND CITIZENSHIP STATUS - Naturalized citizen
HC03_EST_VC42,Less than 100 percent of the poverty level; Estimate; NATIVITY AND CITIZENSHIP STATUS - Naturalized citizen
HC03_MOE_VC42,Less than 100 percent of the poverty level; Margin of Error; NATIVITY AND CITIZENSHIP STATUS - Naturalized citizen
HC04_EST_VC42,Less than 125 percent of the poverty level; Estimate; NATIVITY AND CITIZENSHIP STATUS - Naturalized citizen
HC04_MOE_VC42,Less than 125 percent of the poverty level; Margin of Error; NATIVITY AND CITIZENSHIP STATUS - Naturalized citizen
HC01_EST_VC45,Total; Estimate; DISABILITY STATUS - With any disability
HC01_MOE_VC45,Total; Margin of Error; DISABILITY STATUS - With any disability
HC02_EST_VC45,Less than 50 percent of the poverty level; Estimate; DISABILITY STATUS - With any disability
HC02_MOE_VC45,Less than 50 percent of the poverty level; Margin of Error; DISABILITY STATUS - With any disability
HC03_EST_VC45,Less than 100 percent of the poverty level; Estimate; DISABILITY STATUS - With any disability
HC03_MOE_VC45,Less than 100 percent of the poverty level; Margin of Error; DISABILITY STATUS - With any disability
HC04_EST_VC45,Less than 125 percent of the poverty level; Estimate; DISABILITY STATUS - With any disability
HC04_MOE_VC45,Less than 125 percent of the poverty level; Margin of Error; DISABILITY STATUS - With any disability
HC01_EST_VC46,Total; Estimate; DISABILITY STATUS - No disability
HC01_MOE_VC46,Total; Margin of Error; DISABILITY STATUS - No disability
HC02_EST_VC46,Less than 50 percent of the poverty level; Estimate; DISABILITY STATUS - No disability
HC02_MOE_VC46,Less than 50 percent of the poverty level; Margin of Error; DISABILITY STATUS - No disability
HC03_EST_VC46,Less than 100 percent of the poverty level; Estimate; DISABILITY STATUS - No disability
HC03_MOE_VC46,Less than 100 percent of the poverty level; Margin of Error; DISABILITY STATUS - No disability
HC04_EST_VC46,Less than 125 percent of the poverty level; Estimate; DISABILITY STATUS - No disability
HC04_MOE_VC46,Less than 125 percent of the poverty level; Margin of Error; DISABILITY STATUS - No disability
HC01_EST_VC50,Total; Estimate; WORK STATUS - Population 16 to 64 years
HC01_MOE_VC50,Total; Margin of Error; WORK STATUS - Population 16 to 64 years
HC02_EST_VC50,Less than 50 percent of the poverty level; Estimate; WORK STATUS - Population 16 to 64 years
HC02_MOE_VC50,Less than 50 percent of the poverty level; Margin of Error; WORK STATUS - Population 16 to 64 years
HC03_EST_VC50,Less than 100 percent of the poverty level; Estimate; WORK STATUS - Population 16 to 64 years
HC03_MOE_VC50,Less than 100 percent of the poverty level; Margin of Error; WORK STATUS - Population 16 to 64 years
HC04_EST_VC50,Less than 125 percent of the poverty level; Estimate; WORK STATUS - Population 16 to 64 years
HC04_MOE_VC50,Less than 125 percent of the poverty level; Margin of Error; WORK STATUS - Population 16 to 64 years
HC01_EST_VC51,"Total; Estimate; WORK STATUS - Worked full-time, year-round"
HC01_MOE_VC51,"Total; Margin of Error; WORK STATUS - Worked full-time, year-round"
HC02_EST_VC51,"Less than 50 percent of the poverty level; Estimate; WORK STATUS - Worked full-time, year-round"
HC02_MOE_VC51,"Less than 50 percent of the poverty level; Margin of Error; WORK STATUS - Worked full-time, year-round"
HC03_EST_VC51,"Less than 100 percent of the poverty level; Estimate; WORK STATUS - Worked full-time, year-round"
HC03_MOE_VC51,"Less than 100 percent of the poverty level; Margin of Error; WORK STATUS - Worked full-time, year-round"
HC04_EST_VC51,"Less than 125 percent of the poverty level; Estimate; WORK STATUS - Worked full-time, year-round"
HC04_MOE_VC51,"Less than 125 percent of the poverty level; Margin of Error; WORK STATUS - Worked full-time, year-round"
