GEO.id,Id
GEO.id2,Id2
GEO.display-label,Geography
HC01_EST_VC09,Total; Estimate; AGE - 18 to 64 years - 35 to 64 years
HC01_MOE_VC09,Total; Margin of Error; AGE - 18 to 64 years - 35 to 64 years
HC02_EST_VC09,Below poverty level; Estimate; AGE - 18 to 64 years - 35 to 64 years
HC02_MOE_VC09,Below poverty level; Margin of Error; AGE - 18 to 64 years - 35 to 64 years
HC03_EST_VC09,Percent below poverty level; Estimate; AGE - 18 to 64 years - 35 to 64 years
HC03_MOE_VC09,Percent below poverty level; Margin of Error; AGE - 18 to 64 years - 35 to 64 years
HC01_EST_VC10,Total; Estimate; AGE - 60 years and over
HC01_MOE_VC10,Total; Margin of Error; AGE - 60 years and over
HC02_EST_VC10,Below poverty level; Estimate; AGE - 60 years and over
HC02_MOE_VC10,Below poverty level; Margin of Error; AGE - 60 years and over
HC03_EST_VC10,Percent below poverty level; Estimate; AGE - 60 years and over
HC03_MOE_VC10,Percent below poverty level; Margin of Error; AGE - 60 years and over
HC01_EST_VC11,Total; Estimate; AGE - 65 years and over
HC01_MOE_VC11,Total; Margin of Error; AGE - 65 years and over
HC02_EST_VC11,Below poverty level; Estimate; AGE - 65 years and over
HC02_MOE_VC11,Below poverty level; Margin of Error; AGE - 65 years and over
HC03_EST_VC11,Percent below poverty level; Estimate; AGE - 65 years and over
HC03_MOE_VC11,Percent below poverty level; Margin of Error; AGE - 65 years and over
HC01_EST_VC14,Total; Estimate; SEX - Male
HC01_MOE_VC14,Total; Margin of Error; SEX - Male
HC02_EST_VC14,Below poverty level; Estimate; SEX - Male
HC02_MOE_VC14,Below poverty level; Margin of Error; SEX - Male
HC03_EST_VC14,Percent below poverty level; Estimate; SEX - Male
HC03_MOE_VC14,Percent below poverty level; Margin of Error; SEX - Male
HC01_EST_VC15,Total; Estimate; SEX - Female
HC01_MOE_VC15,Total; Margin of Error; SEX - Female
HC02_EST_VC15,Below poverty level; Estimate; SEX - Female
HC02_MOE_VC15,Below poverty level; Margin of Error; SEX - Female
HC03_EST_VC15,Percent below poverty level; Estimate; SEX - Female
HC03_MOE_VC15,Percent below poverty level; Margin of Error; SEX - Female
HC01_EST_VC18,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - White alone
HC01_MOE_VC18,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - White alone
HC02_EST_VC18,Below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - White alone
HC02_MOE_VC18,Below poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - White alone
HC03_EST_VC18,Percent below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - White alone
HC03_MOE_VC18,Percent below poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - White alone
HC01_EST_VC19,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Black or African American alone
HC01_MOE_VC19,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - Black or African American alone
HC02_EST_VC19,Below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Black or African American alone
HC02_MOE_VC19,Below poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - Black or African American alone
HC03_EST_VC19,Percent below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Black or African American alone
HC03_MOE_VC19,Percent below poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - Black or African American alone
HC01_EST_VC20,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - American Indian and Alaska Native alone
HC01_MOE_VC20,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - American Indian and Alaska Native alone
HC02_EST_VC20,Below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - American Indian and Alaska Native alone
HC02_MOE_VC20,Below poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - American Indian and Alaska Native alone
HC03_EST_VC20,Percent below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - American Indian and Alaska Native alone
HC03_MOE_VC20,Percent below poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - American Indian and Alaska Native alone
HC01_EST_VC21,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Asian alone
HC01_MOE_VC21,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - Asian alone
HC02_EST_VC21,Below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Asian alone
HC02_MOE_VC21,Below poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - Asian alone
HC03_EST_VC21,Percent below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Asian alone
HC03_MOE_VC21,Percent below poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - Asian alone
HC01_EST_VC22,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Native Hawaiian and Other Pacific Islander alone
HC01_MOE_VC22,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - Native Hawaiian and Other Pacific Islander alone
HC02_EST_VC22,Below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Native Hawaiian and Other Pacific Islander alone
HC02_MOE_VC22,Below poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - Native Hawaiian and Other Pacific Islander alone
HC03_EST_VC22,Percent below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Native Hawaiian and Other Pacific Islander alone
HC03_MOE_VC22,Percent below poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - Native Hawaiian and Other Pacific Islander alone
HC01_EST_VC23,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Some other race alone
HC01_MOE_VC23,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - Some other race alone
HC02_EST_VC23,Below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Some other race alone
HC02_MOE_VC23,Below poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - Some other race alone
HC03_EST_VC23,Percent below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Some other race alone
HC03_MOE_VC23,Percent below poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - Some other race alone
HC01_EST_VC24,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC01_MOE_VC24,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC02_EST_VC24,Below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC02_MOE_VC24,Below poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC03_EST_VC24,Percent below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC03_MOE_VC24,Percent below poverty level; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC01_EST_VC26,Total; Estimate; Hispanic or Latino origin (of any race)
HC01_MOE_VC26,Total; Margin of Error; Hispanic or Latino origin (of any race)
HC02_EST_VC26,Below poverty level; Estimate; Hispanic or Latino origin (of any race)
HC02_MOE_VC26,Below poverty level; Margin of Error; Hispanic or Latino origin (of any race)
HC03_EST_VC26,Percent below poverty level; Estimate; Hispanic or Latino origin (of any race)
HC03_MOE_VC26,Percent below poverty level; Margin of Error; Hispanic or Latino origin (of any race)
HC01_EST_VC27,"Total; Estimate; White alone, not Hispanic or Latino"
HC01_MOE_VC27,"Total; Margin of Error; White alone, not Hispanic or Latino"
HC02_EST_VC27,"Below poverty level; Estimate; White alone, not Hispanic or Latino"
HC02_MOE_VC27,"Below poverty level; Margin of Error; White alone, not Hispanic or Latino"
HC03_EST_VC27,"Percent below poverty level; Estimate; White alone, not Hispanic or Latino"
HC03_MOE_VC27,"Percent below poverty level; Margin of Error; White alone, not Hispanic or Latino"
HC01_EST_VC30,Total; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over
HC01_MOE_VC30,Total; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over
HC02_EST_VC30,Below poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over
HC02_MOE_VC30,Below poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over
HC03_EST_VC30,Percent below poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over
HC03_MOE_VC30,Percent below poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over
HC01_EST_VC31,Total; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - Less than high school graduate
HC01_MOE_VC31,Total; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over - Less than high school graduate
HC02_EST_VC31,Below poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - Less than high school graduate
HC02_MOE_VC31,Below poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over - Less than high school graduate
HC03_EST_VC31,Percent below poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - Less than high school graduate
HC03_MOE_VC31,Percent below poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over - Less than high school graduate
HC01_EST_VC32,Total; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - High school graduate (includes equivalency)
HC01_MOE_VC32,Total; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over - High school graduate (includes equivalency)
HC02_EST_VC32,Below poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - High school graduate (includes equivalency)
HC02_MOE_VC32,Below poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over - High school graduate (includes equivalency)
HC03_EST_VC32,Percent below poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - High school graduate (includes equivalency)
HC03_MOE_VC32,Percent below poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over - High school graduate (includes equivalency)
HC01_EST_VC33,"Total; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - Some college, associate's degree"
HC01_MOE_VC33,"Total; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over - Some college, associate's degree"
HC02_EST_VC33,"Below poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - Some college, associate's degree"
HC02_MOE_VC33,"Below poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over - Some college, associate's degree"
HC03_EST_VC33,"Percent below poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - Some college, associate's degree"
HC03_MOE_VC33,"Percent below poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over - Some college, associate's degree"
HC01_EST_VC34,Total; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - Bachelor's degree or higher
HC01_MOE_VC34,Total; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over - Bachelor's degree or higher
HC02_EST_VC34,Below poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - Bachelor's degree or higher
HC02_MOE_VC34,Below poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over - Bachelor's degree or higher
HC03_EST_VC34,Percent below poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - Bachelor's degree or higher
HC03_MOE_VC34,Percent below poverty level; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over - Bachelor's degree or higher
HC01_EST_VC37,Total; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over
HC01_MOE_VC37,Total; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over
HC02_EST_VC37,Below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over
HC02_MOE_VC37,Below poverty level; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over
HC03_EST_VC37,Percent below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over
HC03_MOE_VC37,Percent below poverty level; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over
HC01_EST_VC38,Total; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed
HC01_MOE_VC38,Total; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed
HC02_EST_VC38,Below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed
HC02_MOE_VC38,Below poverty level; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed
HC03_EST_VC38,Percent below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed
HC03_MOE_VC38,Percent below poverty level; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed
HC01_EST_VC39,Total; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed - Male
HC01_MOE_VC39,Total; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed - Male
HC02_EST_VC39,Below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed - Male
HC02_MOE_VC39,Below poverty level; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed - Male
HC03_EST_VC39,Percent below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed - Male
HC03_MOE_VC39,Percent below poverty level; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed - Male
HC01_EST_VC40,Total; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed - Female
HC01_MOE_VC40,Total; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed - Female
HC02_EST_VC40,Below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed - Female
HC02_MOE_VC40,Below poverty level; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed - Female
HC03_EST_VC40,Percent below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed - Female
HC03_MOE_VC40,Percent below poverty level; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed - Female
HC01_EST_VC41,Total; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed
HC01_MOE_VC41,Total; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed
HC02_EST_VC41,Below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed
HC02_MOE_VC41,Below poverty level; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed
HC03_EST_VC41,Percent below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed
HC03_MOE_VC41,Percent below poverty level; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed
HC01_EST_VC42,Total; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed - Male
HC01_MOE_VC42,Total; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed - Male
HC02_EST_VC42,Below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed - Male
HC02_MOE_VC42,Below poverty level; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed - Male
HC03_EST_VC42,Percent below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed - Male
HC03_MOE_VC42,Percent below poverty level; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed - Male
HC01_EST_VC43,Total; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed - Female
HC01_MOE_VC43,Total; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed - Female
HC02_EST_VC43,Below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed - Female
HC02_MOE_VC43,Below poverty level; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed - Female
HC03_EST_VC43,Percent below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed - Female
HC03_MOE_VC43,Percent below poverty level; Margin of Error; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed - Female
HC01_EST_VC46,Total; Estimate; WORK EXPERIENCE - Population 16 years and over
HC01_MOE_VC46,Total; Margin of Error; WORK EXPERIENCE - Population 16 years and over
HC02_EST_VC46,Below poverty level; Estimate; WORK EXPERIENCE - Population 16 years and over
HC02_MOE_VC46,Below poverty level; Margin of Error; WORK EXPERIENCE - Population 16 years and over
HC03_EST_VC46,Percent below poverty level; Estimate; WORK EXPERIENCE - Population 16 years and over
HC03_MOE_VC46,Percent below poverty level; Margin of Error; WORK EXPERIENCE - Population 16 years and over
HC01_EST_VC47,"Total; Estimate; WORK EXPERIENCE - Population 16 years and over - Worked full-time, year-round in the past 12 months"
HC01_MOE_VC47,"Total; Margin of Error; WORK EXPERIENCE - Population 16 years and over - Worked full-time, year-round in the past 12 months"
HC02_EST_VC47,"Below poverty level; Estimate; WORK EXPERIENCE - Population 16 years and over - Worked full-time, year-round in the past 12 months"
HC02_MOE_VC47,"Below poverty level; Margin of Error; WORK EXPERIENCE - Population 16 years and over - Worked full-time, year-round in the past 12 months"
HC03_EST_VC47,"Percent below poverty level; Estimate; WORK EXPERIENCE - Population 16 years and over - Worked full-time, year-round in the past 12 months"
HC03_MOE_VC47,"Percent below poverty level; Margin of Error; WORK EXPERIENCE - Population 16 years and over - Worked full-time, year-round in the past 12 months"
HC01_EST_VC48,Total; Estimate; WORK EXPERIENCE - Population 16 years and over - Worked part-time or part-year in the past 12 months
HC01_MOE_VC48,Total; Margin of Error; WORK EXPERIENCE - Population 16 years and over - Worked part-time or part-year in the past 12 months
HC02_EST_VC48,Below poverty level; Estimate; WORK EXPERIENCE - Population 16 years and over - Worked part-time or part-year in the past 12 months
HC02_MOE_VC48,Below poverty level; Margin of Error; WORK EXPERIENCE - Population 16 years and over - Worked part-time or part-year in the past 12 months
HC03_EST_VC48,Percent below poverty level; Estimate; WORK EXPERIENCE - Population 16 years and over - Worked part-time or part-year in the past 12 months
HC03_MOE_VC48,Percent below poverty level; Margin of Error; WORK EXPERIENCE - Population 16 years and over - Worked part-time or part-year in the past 12 months
HC01_EST_VC49,Total; Estimate; WORK EXPERIENCE - Population 16 years and over - Did not work
HC01_MOE_VC49,Total; Margin of Error; WORK EXPERIENCE - Population 16 years and over - Did not work
HC02_EST_VC49,Below poverty level; Estimate; WORK EXPERIENCE - Population 16 years and over - Did not work
HC02_MOE_VC49,Below poverty level; Margin of Error; WORK EXPERIENCE - Population 16 years and over - Did not work
HC03_EST_VC49,Percent below poverty level; Estimate; WORK EXPERIENCE - Population 16 years and over - Did not work
HC03_MOE_VC49,Percent below poverty level; Margin of Error; WORK EXPERIENCE - Population 16 years and over - Did not work
HC01_EST_VC52,Total; Estimate; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 50 percent of poverty level
HC01_MOE_VC52,Total; Margin of Error; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 50 percent of poverty level
HC02_EST_VC52,Below poverty level; Estimate; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 50 percent of poverty level
HC02_MOE_VC52,Below poverty level; Margin of Error; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 50 percent of poverty level
HC03_EST_VC52,Percent below poverty level; Estimate; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 50 percent of poverty level
HC03_MOE_VC52,Percent below poverty level; Margin of Error; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 50 percent of poverty level
HC01_EST_VC53,Total; Estimate; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 125 percent of poverty level
HC01_MOE_VC53,Total; Margin of Error; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 125 percent of poverty level
HC02_EST_VC53,Below poverty level; Estimate; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 125 percent of poverty level
HC02_MOE_VC53,Below poverty level; Margin of Error; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 125 percent of poverty level
HC03_EST_VC53,Percent below poverty level; Estimate; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 125 percent of poverty level
HC03_MOE_VC53,Percent below poverty level; Margin of Error; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 125 percent of poverty level
HC01_EST_VC54,Total; Estimate; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 150 percent of poverty level
HC01_MOE_VC54,Total; Margin of Error; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 150 percent of poverty level
HC02_EST_VC54,Below poverty level; Estimate; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 150 percent of poverty level
HC02_MOE_VC54,Below poverty level; Margin of Error; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 150 percent of poverty level
HC03_EST_VC54,Percent below poverty level; Estimate; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 150 percent of poverty level
HC03_MOE_VC54,Percent below poverty level; Margin of Error; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 150 percent of poverty level
HC01_EST_VC55,Total; Estimate; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 185 percent of poverty level
HC01_MOE_VC55,Total; Margin of Error; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 185 percent of poverty level
HC02_EST_VC55,Below poverty level; Estimate; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 185 percent of poverty level
HC02_MOE_VC55,Below poverty level; Margin of Error; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 185 percent of poverty level
HC03_EST_VC55,Percent below poverty level; Estimate; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 185 percent of poverty level
HC03_MOE_VC55,Percent below poverty level; Margin of Error; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 185 percent of poverty level
HC01_EST_VC56,Total; Estimate; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 200 percent of poverty level
HC01_MOE_VC56,Total; Margin of Error; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 200 percent of poverty level
HC02_EST_VC56,Below poverty level; Estimate; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 200 percent of poverty level
HC02_MOE_VC56,Below poverty level; Margin of Error; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 200 percent of poverty level
HC03_EST_VC56,Percent below poverty level; Estimate; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 200 percent of poverty level
HC03_MOE_VC56,Percent below poverty level; Margin of Error; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 200 percent of poverty level
HC01_EST_VC57,Total; Estimate; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 300 percent of poverty level
HC01_MOE_VC57,Total; Margin of Error; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 300 percent of poverty level
HC02_EST_VC57,Below poverty level; Estimate; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 300 percent of poverty level
HC02_MOE_VC57,Below poverty level; Margin of Error; ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS - 300 percent of poverty level
